Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
86389-KEL,Female,74,No,Kelowna,7,9,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0,120,888.8,2851.6,Churned,Competitor,Competitor made better offer
88104-HAM,Female,64,Yes,Hamilton,15,33,,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,70.8,4448.8,0,0,2960.37,7409.17,Stayed,,
86530-CAL,Female,49,Yes,Calgary,15,1,,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.95,1270.55,0,0,1927.2,3197.75,Stayed,,
16016-CAL,Female,66,Yes,Calgary,13,17,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,85.5,4042.3,0,50,1719.26,5811.56,Churned,Other,Moved
58833-MON,Female,40,Yes,Montreal,8,11,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102,1145.35,0,0,86.79,1232.14,Churned,Competitor,Competitor offered more data
15827-SAS,Female,31,Yes,Saskatoon,9,31,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,50.55,0,0,30.96,81.51,Churned,Dissatisfaction,Product dissatisfaction
11882-MCT,Female,74,No,Moncton,14,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0,0,61.35,439.75,Churned,Attitude,Attitude of support person
95910-CAL,Male,67,Yes,Calgary,3,25,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.8,4860.35,0,0,2189,7049.35,Stayed,,
25286-SAS,Female,44,No,Saskatoon,11,32,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,5150.55,4.68,0,291.4,5437.27,Stayed,,
76853-HAM,Female,60,No,Hamilton,4,6,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,1301,0,0,127.82,1428.82,Churned,Dissatisfaction,Network reliability
88689-VAN,Female,48,Yes,Vancouver,11,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,1205.5,0,0,438.88,1644.38,Stayed,,
64398-TOR,Female,43,No,Toronto,14,15,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,-4,2016.45,0,0,439.6,2456.05,Stayed,,
22701-HAL,Female,64,Yes,Halifax,4,3,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,101.3,1794.65,0,0,136.08,1930.73,Stayed,,
62577-TOR,Female,26,Yes,Toronto,12,14,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,5950.2,0,0,2180.5,8130.7,Stayed,,
91717-MCT,Male,64,Yes,Moncton,10,17,,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,60.4,3953.7,0,40,1418.39,5412.09,Stayed,,
11359-STJ,Female,28,Yes,St. John's,3,6,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.5,290.55,0,0,435.84,726.39,Stayed,,
33079-SAS,Female,63,Yes,Saskatoon,14,34,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.4,231.45,0,0,547.8,779.25,Stayed,,
59946-MIS,Male,34,No,Mississauga,11,2,Deal 2,No,,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,51.35,3244.4,0,0,0,3244.4,Stayed,,
22101-KEL,Male,68,Yes,Kelowna,13,1,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,0,0,3431.52,9733.22,Stayed,,
73069-TOR,Male,73,Yes,Toronto,10,28,Deal 5,No,,Yes,DSL,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0,0,0,43.3,Churned,Dissatisfaction,Poor expertise of online support
31196-CHA,Female,45,Yes,Charlottetown,3,31,,No,,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0,20,0,1352.4,Stayed,,
38244-KEL,Female,36,No,Kelowna,13,33,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50,1003.05,2.81,0,996.2,1996.44,Stayed,,
52414-OTT,Female,77,Yes,Ottawa,2,25,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,70.05,302.6,0,0,27.1,329.7,Stayed,,
43466-BRA,Male,44,Yes,Brampton,8,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,0,0,751.52,7883.67,Stayed,,
72067-WIN,Male,64,No,Winnipeg,2,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0,0,327.53,868.68,Churned,Competitor,Competitor had better devices
36492-MON,Female,41,Yes,Montreal,9,15,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,3078.1,0,0,997.92,4076.02,Churned,Competitor,Competitor had better devices
72129-VAN,Male,84,No,Vancouver,9,36,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,0,0,901.94,3253.74,Churned,Attitude,Attitude of support person
23761-HAM,Female,43,Yes,Hamilton,8,16,Deal 4,No,,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.75,301.9,0,0,0,301.9,Stayed,,
82558-MIS,Female,51,No,Mississauga,7,30,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,346.4,0,0,71.3,417.7,Churned,Price,Price too high
45542-CHA,Female,68,No,Charlottetown,0,32,,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.85,2908.2,0,0,558.14,3466.34,Stayed,,
73910-TOR,Female,24,No,Toronto,7,10,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,97,7104.2,0,0,2792.88,9897.08,Stayed,,
57012-TOR,Female,36,No,Toronto,3,33,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.3,1219.85,0,0,409.5,1629.35,Stayed,,
66839-MIS,Male,31,No,Mississauga,13,35,,No,,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.25,2933.95,0,0,0,2933.95,Stayed,,
13305-MON,Female,71,No,Montreal,0,21,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.1,7181.95,0,0,458.04,7639.99,Stayed,,
73842-SAS,Female,29,Yes,Saskatoon,8,10,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.05,845.25,15.31,0,2091.32,2921.26,Stayed,,
69383-WIN,Male,75,Yes,Winnipeg,8,7,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,89.45,6435.25,0,0,1154.46,7589.71,Stayed,,
62597-STJ,Female,74,Yes,St. John's,12,25,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9,2220.1,0,0,1109.97,3330.07,Stayed,,
96833-WIN,Female,45,Yes,Winnipeg,1,14,Deal 4,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,0,0,72.38,1254.13,Stayed,,
29668-VAN,Female,30,No,Vancouver,11,1,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,56.15,931.9,35.23,0,98.4,995.07,Stayed,,
94309-STJ,Female,23,Yes,St. John's,1,12,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0,0,1859.04,9162.09,Stayed,,
89751-CAL,Female,22,No,Calgary,2,8,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,96,6109.75,0,30,1292.13,7431.88,Stayed,,
86315-CAL,Female,54,No,Calgary,6,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.95,20.95,0,0,2.29,23.24,Joined,,
36747-MCT,Female,47,Yes,Moncton,5,5,Deal 1,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,19.45,1195.95,0,0,606.35,1802.3,Stayed,,
82439-VAN,Female,67,Yes,Vancouver,12,28,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.7,1614.2,0,0,429.8,2044,Stayed,,
23615-MIS,Male,31,Yes,Mississauga,14,3,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,94.9,4615.25,0,0,1891.75,6507,Stayed,,
69325-RIC,Female,29,No,Richmond,13,9,,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.95,5931.75,0,0,2104.2,8035.95,Stayed,,
39808-CAL,Male,40,Yes,Calgary,3,29,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.95,4025.5,0,0,702.45,4727.95,Stayed,,
35995-SUR,Female,34,No,Surrey,3,23,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20,63.6,0,0,120.6,184.2,Joined,,
22151-CHA,Male,67,No,Charlottetown,7,36,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0,0,2293.41,9465.11,Stayed,,
84470-STJ,Male,30,No,St. John's,12,27,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.3,550.6,0,0,223.25,773.85,Stayed,,
58671-WIN,Female,51,Yes,Windsor,4,22,Deal 2,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.85,1267.05,0,0,2175.55,3442.6,Stayed,,
72081-TOR,Male,45,No,Toronto,15,26,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0,0,133.92,1857.87,Stayed,,
75041-WIN,Female,65,No,Winnipeg,1,16,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.8,5598.3,0,0,232.49,5830.79,Stayed,,
15728-TOR,Female,60,No,Toronto,5,30,,No,,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54,2440.25,5.47,0,0,2434.78,Stayed,,
17846-CHA,Female,64,Yes,Charlottetown,2,34,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,90.5,2595.85,0,0,121.2,2717.05,Stayed,,
91995-STJ,Female,48,No,St. John's,4,16,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.3,4995.35,0,0,1974.42,6969.77,Stayed,,
87884-RIC,Female,30,No,Richmond,11,9,,No,,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0,0,0,1097.15,Stayed,,
64339-SAS,Female,67,No,Saskatoon,5,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,91.5,3236.35,40.79,90,834.75,4120.31,Stayed,,
78521-STJ,Male,57,No,St. John's,7,33,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,19.7,386.5,0,0,504.26,890.76,Stayed,,
85790-CAL,Male,65,No,Calgary,4,7,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0,0,782.64,8417.44,Stayed,,
21602-MCT,Male,29,Yes,Moncton,14,10,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.5,2301.15,0,0,795.06,3096.21,Stayed,,
21157-CAL,Male,28,No,Calgary,3,19,,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.9,4932.5,0,0,1421.91,6354.41,Stayed,,
15506-MIS,Male,65,Yes,Mississauga,6,28,Deal 3,Yes,Yes,No,,,,,,,,,,One Year,No,Bank Withdrawal,25.35,723.3,0,0,128.1,851.4,Stayed,,
95899-HAM,Female,44,Yes,Hamilton,1,10,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.4,958.15,0,0,583.28,1541.43,Stayed,,
82890-OTT,Female,23,No,Ottawa,6,3,Deal 2,No,,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.75,3624.35,0,0,0,3624.35,Stayed,,
39380-SUR,Male,54,No,Surrey,6,25,,Yes,Yes,No,,,,,,,,,,One Year,No,Credit Card,26,684.05,0,0,870.22,1554.27,Stayed,,
24622-STJ,Female,57,No,St. John's,9,27,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.2,5744.35,0,0,567.28,6311.63,Stayed,,
82700-MCT,Male,25,No,Moncton,13,27,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105,5426.85,0,0,2563.08,7989.93,Churned,Other,Don't know
85946-MON,Female,81,Yes,Montreal,4,30,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85,3969.4,0,0,1691.88,5661.28,Churned,Attitude,Attitude of support person
19389-WIN,Female,22,No,Winnipeg,4,9,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,25.25,1211.65,0,0,1648.85,2860.5,Stayed,,
47518-HAL,Female,35,Yes,Halifax,12,29,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21,21,0,0,16.66,37.66,Churned,Attitude,Attitude of support person
33167-MIS,Female,52,No,Mississauga,6,15,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,5921.35,0,0,2287.41,8208.76,Churned,Dissatisfaction,Product dissatisfaction
36839-CHA,Female,29,No,Charlottetown,1,12,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.7,81.7,0,0,9.81,91.51,Churned,Dissatisfaction,Service dissatisfaction
49140-SUR,Female,62,No,Surrey,11,6,Deal 2,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.4,854.9,32.55,0,1056.4,1878.75,Stayed,,
53171-CAL,Female,65,No,Calgary,7,27,,No,,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,25.07,0,0,1000.08,Stayed,,
41455-CHA,Male,25,Yes,Charlottetown,8,19,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.85,64.55,0,0,96.03,160.58,Churned,Price,Price too high
83845-MIS,Female,39,Yes,Mississauga,9,15,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.95,5785.5,0,0,1579.4,7364.9,Churned,Competitor,Competitor had better devices
89184-RIC,Male,61,No,Richmond,14,16,,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.8,1821.2,0,0,208.08,2029.28,Stayed,,
71264-MCT,Female,26,Yes,Moncton,15,13,Deal 3,No,,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,50.6,1288.75,0,0,0,1288.75,Stayed,,
84577-WIN,Female,59,Yes,Winnipeg,11,29,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59,114.15,0,0,54.04,168.19,Joined,,
26506-MON,Male,39,No,Montreal,8,9,,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,55.8,1941.5,0,70,1689.12,3700.62,Stayed,,
28574-MIS,Female,23,Yes,Mississauga,4,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,356.1,0,0,239.55,595.65,Stayed,,
91830-MIS,Male,23,Yes,Mississauga,11,9,Deal 4,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,0,0,0,467.85,Stayed,,
24823-CAL,Male,40,Yes,Calgary,14,6,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.7,5586.45,0,0,1171.8,6758.25,Stayed,,
45398-SAS,Female,39,No,Saskatoon,15,29,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,98.3,6859.5,0,20,2071.3,8950.8,Churned,Competitor,Competitor had better devices
82065-SAS,Female,73,Yes,Saskatoon,6,32,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,104.6,6819.45,0,0,1683.66,8503.11,Stayed,,
78303-STJ,Female,35,No,St. John's,13,35,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.6,6428.4,0,0,2515.03,8943.43,Churned,Competitor,Competitor offered more data
61783-VAN,Female,64,No,Vancouver,14,31,Deal 5,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.5,106.8,0,0,12.18,118.98,Stayed,,
78881-SAS,Female,46,Yes,Saskatoon,13,9,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0,0,164.92,4052.17,Stayed,,
83519-HAM,Female,53,No,Hamilton,6,17,Deal 2,No,,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,39.65,1798.65,0,0,0,1798.65,Stayed,,
71869-MON,Female,19,No,Montreal,6,9,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,24.65,1171.3,0,0,1690.65,2861.95,Stayed,,
97798-RIC,Male,70,No,Richmond,1,32,,Yes,Yes,No,,,,,,,,,,One Year,No,Bank Withdrawal,25,1260.7,0,0,158.61,1419.31,Stayed,,
71390-CHA,Male,52,Yes,Charlottetown,0,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.25,6033.3,0,0,808.08,6841.38,Stayed,,
23855-TOR,Female,53,Yes,Toronto,13,9,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.9,111.05,0,0,10.16,121.21,Joined,,
82678-MON,Female,41,No,Montreal,2,18,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,964.35,0,0,429.3,1393.65,Stayed,,
56174-HAL,Female,71,No,Halifax,13,4,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0,0,1640.84,7768.44,Churned,Competitor,Competitor had better devices
14583-OTT,Female,33,Yes,Ottawa,6,24,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,1244.5,0,0,221.26,1465.76,Churned,Competitor,Competitor made better offer
26490-HAL,Male,31,Yes,Halifax,0,25,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05,4692.95,0,0,2286.72,6979.67,Stayed,,
45085-HAM,Female,57,No,Hamilton,2,19,Deal 3,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,18.25,534.7,0,0,1130.92,1665.62,Stayed,,
36345-SUR,Female,48,No,Surrey,7,31,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,1758.6,0,0,635.03,2393.63,Churned,Dissatisfaction,Network reliability
98939-HAM,Female,50,No,Hamilton,11,10,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0,0,1085.67,2960.12,Stayed,,
52607-MIS,Female,27,Yes,Mississauga,12,10,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,21.05,262.05,0,0,596.4,858.45,Stayed,,
61634-CHA,Female,53,Yes,Charlottetown,15,19,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94,1505.45,0,0,229.2,1734.65,Stayed,,
35607-MON,Female,29,Yes,Montreal,6,2,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.9,300.8,0,0,0,300.8,Churned,Dissatisfaction,Limited range of services
71183-CAL,Female,39,No,Calgary,1,33,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.6,61.35,0,0,106.95,168.3,Joined,,
69805-KEL,Male,50,Yes,Kelowna,1,20,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105,7297.75,0,0,1551.81,8849.56,Stayed,,
51246-CAL,Female,25,No,Calgary,12,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.3,246.7,0,0,387.84,634.54,Stayed,,
71442-TOR,Female,31,Yes,Toronto,3,28,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,5064.85,0,0,635.04,5699.89,Stayed,,
57446-HAM,Female,38,No,Hamilton,4,36,,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1616.15,0,0,580.58,2196.73,Churned,Other,Don't know
49107-MIS,Female,33,Yes,Mississauga,11,35,Deal 3,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,84.8,1990.5,48.23,0,865.2,2807.47,Stayed,,
43297-TOR,Male,60,No,Toronto,12,18,,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,50.2,109.25,0,10,12.68,131.93,Joined,,
26602-KEL,Female,27,Yes,Kelowna,12,6,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,4533.7,0,0,134.89,4668.59,Churned,Competitor,Competitor made better offer
13795-OTT,Female,77,No,Ottawa,3,4,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,5749.8,0,0,2745.72,8495.52,Stayed,,
14372-KEL,Female,43,Yes,Kelowna,13,28,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.45,1208.6,0,0,1278.72,2487.32,Stayed,,
25693-CHA,Male,55,No,Charlottetown,13,29,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,0,0,2050.3,6351.1,Stayed,,
34183-MIS,Male,52,No,Mississauga,1,28,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,1888.65,0,0,835.05,2723.7,Churned,Competitor,Competitor offered more data
31859-TOR,Male,46,No,Toronto,5,35,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,19.75,0,0,11.91,31.66,Churned,Attitude,Attitude of support person
51550-MIS,Male,70,Yes,Mississauga,7,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.8,3437.5,0,0,74.2,3511.7,Stayed,,
36183-STJ,Female,33,Yes,St. John's,7,23,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,573.15,0,0,69.84,642.99,Stayed,,
82652-SAS,Male,47,Yes,Saskatoon,15,10,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,20.55,1432.55,0,0,2671.92,4104.47,Stayed,,
59750-STJ,Female,49,Yes,St. John's,11,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.9,136.05,0,0,82.16,218.21,Joined,,
18619-SAS,Female,58,No,Saskatoon,7,9,,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,24.65,1620.45,0,0,965.47,2585.92,Stayed,,
18385-VAN,Female,42,No,Vancouver,5,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.65,95.65,0,0,32.33,127.98,Churned,Attitude,Attitude of service provider
